time, S, I, R
730.9,37.3614,6.38594e-18,162.639
730.95,37.3614,6.36597e-18,162.639
731,37.3614,6.34606e-18,162.639
731.05,37.3614,6.32622e-18,162.639
731.1,37.3614,6.30643e-18,162.639
731.15,37.3614,6.28671e-18,162.639
731.2,37.3614,6.26705e-18,162.639
731.25,37.3614,6.24746e-18,162.639
731.3,37.3614,6.22792e-18,162.639
731.35,37.3614,6.20845e-18,162.639
731.4,37.3614,6.18903e-18,162.639
731.45,37.3614,6.16968e-18,162.639
731.5,37.3614,6.15039e-18,162.639
731.55,37.3614,6.13115e-18,162.639
731.6,37.3614,6.11198e-18,162.639
731.65,37.3614,6.09287e-18,162.639
731.7,37.3614,6.07382e-18,162.639
731.75,37.3614,6.05482e-18,162.639
731.8,37.3614,6.03589e-18,162.639
731.85,37.3614,6.01702e-18,162.639
731.9,37.3614,5.9982e-18,162.639
731.95,37.3614,5.97944e-18,162.639
732,37.3614,5.96075e-18,162.639
732.05,37.3614,5.94211e-18,162.639
732.1,37.3614,5.92352e-18,162.639
732.15,37.3614,5.905e-18,162.639
732.2,37.3614,5.88654e-18,162.639
732.25,37.3614,5.86813e-18,162.639
732.3,37.3614,5.84978e-18,162.639
732.35,37.3614,5.83149e-18,162.639
732.4,37.3614,5.81325e-18,162.639
732.45,37.3614,5.79507e-18,162.639
732.5,37.3614,5.77695e-18,162.639
732.55,37.3614,5.75889e-18,162.639
732.6,37.3614,5.74088e-18,162.639
732.65,37.3614,5.72293e-18,162.639
732.7,37.3614,5.70503e-18,162.639
732.75,37.3614,5.68719e-18,162.639
732.8,37.3614,5.66941e-18,162.639
732.85,37.3614,5.65168e-18,162.639
732.9,37.3614,5.63401e-18,162.639
732.95,37.3614,5.61639e-18,162.639
733,37.3614,5.59883e-18,162.639
733.05,37.3614,5.58132e-18,162.639
733.1,37.3614,5.56387e-18,162.639
733.15,37.3614,5.54647e-18,162.639
733.2,37.3614,5.52912e-18,162.639
733.25,37.3614,5.51183e-18,162.639
733.3,37.3614,5.4946e-18,162.639
733.35,37.3614,5.47742e-18,162.639
733.4,37.3614,5.46029e-18,162.639
733.45,37.3614,5.44321e-18,162.639
733.5,37.3614,5.42619e-18,162.639
733.55,37.3614,5.40922e-18,162.639
733.6,37.3614,5.39231e-18,162.639
733.65,37.3614,5.37545e-18,162.639
733.7,37.3614,5.35864e-18,162.639
733.75,37.3614,5.34188e-18,162.639
733.8,37.3614,5.32518e-18,162.639
733.85,37.3614,5.30853e-18,162.639
733.9,37.3614,5.29193e-18,162.639
733.95,37.3614,5.27538e-18,162.639
734,37.3614,5.25888e-18,162.639
734.05,37.3614,5.24244e-18,162.639
734.1,37.3614,5.22604e-18,162.639
734.15,37.3614,5.2097e-18,162.639
734.2,37.3614,5.19341e-18,162.639
734.25,37.3614,5.17717e-18,162.639
734.3,37.3614,5.16098e-18,162.639
734.35,37.3614,5.14484e-18,162.639
734.4,37.3614,5.12875e-18,162.639
734.45,37.3614,5.11272e-18,162.639
734.5,37.3614,5.09673e-18,162.639
734.55,37.3614,5.08079e-18,162.639
734.6,37.3614,5.0649e-18,162.639
734.65,37.3614,5.04907e-18,162.639
734.7,37.3614,5.03328e-18,162.639
734.75,37.3614,5.01754e-18,162.639
734.8,37.3614,5.00185e-18,162.639
734.85,37.3614,4.98621e-18,162.639
734.9,37.3614,4.97061e-18,162.639
734.95,37.3614,4.95507e-18,162.639
735,37.3614,4.93958e-18,162.639
735.05,37.3614,4.92413e-18,162.639
735.1,37.3614,4.90873e-18,162.639
735.15,37.3614,4.89338e-18,162.639
735.2,37.3614,4.87808e-18,162.639
735.25,37.3614,4.86283e-18,162.639
735.3,37.3614,4.84762e-18,162.639
735.35,37.3614,4.83246e-18,162.639
735.4,37.3614,4.81735e-18,162.639
735.45,37.3614,4.80229e-18,162.639
735.5,37.3614,4.78727e-18,162.639
735.55,37.3614,4.7723e-18,162.639
735.6,37.3614,4.75738e-18,162.639
735.65,37.3614,4.7425e-18,162.639
735.7,37.3614,4.72767e-18,162.639
735.75,37.3614,4.71289e-18,162.639
735.8,37.3614,4.69815e-18,162.639
735.85,37.3614,4.68346e-18,162.639
735.9,37.3614,4.66881e-18,162.639
735.95,37.3614,4.65421e-18,162.639
736,37.3614,4.63966e-18,162.639
736.05,37.3614,4.62515e-18,162.639
736.1,37.3614,4.61069e-18,162.639
736.15,37.3614,4.59627e-18,162.639
736.2,37.3614,4.5819e-18,162.639
736.25,37.3614,4.56757e-18,162.639
736.3,37.3614,4.55329e-18,162.639
736.35,37.3614,4.53905e-18,162.639
736.4,37.3614,4.52486e-18,162.639
736.45,37.3614,4.51071e-18,162.639
736.5,37.3614,4.4966e-18,162.639
736.55,37.3614,4.48254e-18,162.639
736.6,37.3614,4.46852e-18,162.639
736.65,37.3614,4.45455e-18,162.639
736.7,37.3614,4.44062e-18,162.639
736.75,37.3614,4.42673e-18,162.639
736.8,37.3614,4.41289e-18,162.639
736.85,37.3614,4.39909e-18,162.639
736.9,37.3614,4.38534e-18,162.639
736.95,37.3614,4.37162e-18,162.639
737,37.3614,4.35795e-18,162.639
737.05,37.3614,4.34433e-18,162.639
737.1,37.3614,4.33074e-18,162.639
737.15,37.3614,4.3172e-18,162.639
737.2,37.3614,4.3037e-18,162.639
737.25,37.3614,4.29024e-18,162.639
737.3,37.3614,4.27683e-18,162.639
737.35,37.3614,4.26345e-18,162.639
737.4,37.3614,4.25012e-18,162.639
737.45,37.3614,4.23683e-18,162.639
737.5,37.3614,4.22358e-18,162.639
737.55,37.3614,4.21037e-18,162.639
737.6,37.3614,4.19721e-18,162.639
737.65,37.3614,4.18408e-18,162.639
737.7,37.3614,4.171e-18,162.639
737.75,37.3614,4.15796e-18,162.639
737.8,37.3614,4.14495e-18,162.639
737.85,37.3614,4.13199e-18,162.639
737.9,37.3614,4.11907e-18,162.639
737.95,37.3614,4.10619e-18,162.639
738,37.3614,4.09335e-18,162.639
738.05,37.3614,4.08055e-18,162.639
738.1,37.3614,4.06779e-18,162.639
738.15,37.3614,4.05507e-18,162.639
738.2,37.3614,4.04239e-18,162.639
738.25,37.3614,4.02975e-18,162.639
738.3,37.3614,4.01715e-18,162.639
738.35,37.3614,4.00459e-18,162.639
738.4,37.3614,3.99206e-18,162.639
738.45,37.3614,3.97958e-18,162.639
738.5,37.3614,3.96714e-18,162.639
738.55,37.3614,3.95473e-18,162.639
738.6,37.3614,3.94236e-18,162.639
738.65,37.3614,3.93004e-18,162.639
738.7,37.3614,3.91775e-18,162.639
738.75,37.3614,3.9055e-18,162.639
738.8,37.3614,3.89328e-18,162.639
738.85,37.3614,3.88111e-18,162.639
738.9,37.3614,3.86897e-18,162.639
738.95,37.3614,3.85687e-18,162.639
739,37.3614,3.84481e-18,162.639
739.05,37.3614,3.83279e-18,162.639
739.1,37.3614,3.82081e-18,162.639
739.15,37.3614,3.80886e-18,162.639
739.2,37.3614,3.79695e-18,162.639
739.25,37.3614,3.78507e-18,162.639
739.3,37.3614,3.77324e-18,162.639
739.35,37.3614,3.76144e-18,162.639
739.4,37.3614,3.74968e-18,162.639
739.45,37.3614,3.73795e-18,162.639
739.5,37.3614,3.72626e-18,162.639
739.55,37.3614,3.71461e-18,162.639
739.6,37.3614,3.703e-18,162.639
739.65,37.3614,3.69142e-18,162.639
739.7,37.3614,3.67987e-18,162.639
739.75,37.3614,3.66837e-18,162.639
739.8,37.3614,3.65689e-18,162.639
739.85,37.3614,3.64546e-18,162.639
739.9,37.3614,3.63406e-18,162.639
739.95,37.3614,3.6227e-18,162.639
740,37.3614,3.61137e-18,162.639
740.05,37.3614,3.60008e-18,162.639
740.1,37.3614,3.58882e-18,162.639
740.15,37.3614,3.5776e-18,162.639
740.2,37.3614,3.56641e-18,162.639
740.25,37.3614,3.55526e-18,162.639
740.3,37.3614,3.54414e-18,162.639
740.35,37.3614,3.53306e-18,162.639
740.4,37.3614,3.52201e-18,162.639
740.45,37.3614,3.51099e-18,162.639
740.5,37.3614,3.50002e-18,162.639
740.55,37.3614,3.48907e-18,162.639
740.6,37.3614,3.47816e-18,162.639
740.65,37.3614,3.46728e-18,162.639
740.7,37.3614,3.45644e-18,162.639
740.75,37.3614,3.44563e-18,162.639
740.8,37.3614,3.43486e-18,162.639
740.85,37.3614,3.42412e-18,162.639
740.9,37.3614,3.41341e-18,162.639
740.95,37.3614,3.40274e-18,162.639
741,37.3614,3.3921e-18,162.639
741.05,37.3614,3.38149e-18,162.639
741.1,37.3614,3.37092e-18,162.639
741.15,37.3614,3.36037e-18,162.639
741.2,37.3614,3.34987e-18,162.639
741.25,37.3614,3.33939e-18,162.639
741.3,37.3614,3.32895e-18,162.639
741.35,37.3614,3.31854e-18,162.639
741.4,37.3614,3.30816e-18,162.639
741.45,37.3614,3.29782e-18,162.639
741.5,37.3614,3.2875e-18,162.639
741.55,37.3614,3.27722e-18,162.639
741.6,37.3614,3.26698e-18,162.639
741.65,37.3614,3.25676e-18,162.639
741.7,37.3614,3.24658e-18,162.639
741.75,37.3614,3.23642e-18,162.639
741.8,37.3614,3.2263e-18,162.639
741.85,37.3614,3.21622e-18,162.639
741.9,37.3614,3.20616e-18,162.639
741.95,37.3614,3.19613e-18,162.639
742,37.3614,3.18614e-18,162.639
742.05,37.3614,3.17617e-18,162.639
742.1,37.3614,3.16624e-18,162.639
742.15,37.3614,3.15634e-18,162.639
742.2,37.3614,3.14647e-18,162.639
742.25,37.3614,3.13663e-18,162.639
742.3,37.3614,3.12682e-18,162.639
742.35,37.3614,3.11705e-18,162.639
742.4,37.3614,3.1073e-18,162.639
742.45,37.3614,3.09758e-18,162.639
742.5,37.3614,3.0879e-18,162.639
742.55,37.3614,3.07824e-18,162.639
742.6,37.3614,3.06862e-18,162.639
742.65,37.3614,3.05902e-18,162.639
742.7,37.3614,3.04945e-18,162.639
742.75,37.3614,3.03992e-18,162.639
742.8,37.3614,3.03041e-18,162.639
742.85,37.3614,3.02094e-18,162.639
742.9,37.3614,3.01149e-18,162.639
742.95,37.3614,3.00207e-18,162.639
743,37.3614,2.99268e-18,162.639
743.05,37.3614,2.98333e-18,162.639
743.1,37.3614,2.974e-18,162.639
743.15,37.3614,2.9647e-18,162.639
743.2,37.3614,2.95543e-18,162.639
743.25,37.3614,2.94619e-18,162.639
743.3,37.3614,2.93697e-18,162.639
743.35,37.3614,2.92779e-18,162.639
743.4,37.3614,2.91863e-18,162.639
743.45,37.3614,2.90951e-18,162.639
743.5,37.3614,2.90041e-18,162.639
743.55,37.3614,2.89134e-18,162.639
743.6,37.3614,2.8823e-18,162.639
743.65,37.3614,2.87328e-18,162.639
743.7,37.3614,2.8643e-18,162.639
743.75,37.3614,2.85534e-18,162.639
743.8,37.3614,2.84641e-18,162.639
743.85,37.3614,2.83751e-18,162.639
743.9,37.3614,2.82864e-18,162.639
743.95,37.3614,2.8198e-18,162.639
744,37.3614,2.81098e-18,162.639
744.05,37.3614,2.80219e-18,162.639
744.1,37.3614,2.79342e-18,162.639
744.15,37.3614,2.78469e-18,162.639
744.2,37.3614,2.77598e-18,162.639
744.25,37.3614,2.7673e-18,162.639
744.3,37.3614,2.75865e-18,162.639
744.35,37.3614,2.75002e-18,162.639
744.4,37.3614,2.74142e-18,162.639
744.45,37.3614,2.73285e-18,162.639
744.5,37.3614,2.7243e-18,162.639
744.55,37.3614,2.71579e-18,162.639
744.6,37.3614,2.70729e-18,162.639
744.65,37.3614,2.69883e-18,162.639
744.7,37.3614,2.69039e-18,162.639
744.75,37.3614,2.68197e-18,162.639
744.8,37.3614,2.67359e-18,162.639
744.85,37.3614,2.66523e-18,162.639
744.9,37.3614,2.65689e-18,162.639
744.95,37.3614,2.64859e-18,162.639
745,37.3614,2.6403e-18,162.639
745.05,37.3614,2.63205e-18,162.639
745.1,37.3614,2.62382e-18,162.639
745.15,37.3614,2.61561e-18,162.639
745.2,37.3614,2.60743e-18,162.639
745.25,37.3614,2.59928e-18,162.639
745.3,37.3614,2.59115e-18,162.639
745.35,37.3614,2.58305e-18,162.639
745.4,37.3614,2.57497e-18,162.639
745.45,37.3614,2.56692e-18,162.639
745.5,37.3614,2.55889e-18,162.639
745.55,37.3614,2.55089e-18,162.639
745.6,37.3614,2.54291e-18,162.639
745.65,37.3614,2.53496e-18,162.639
745.7,37.3614,2.52703e-18,162.639
745.75,37.3614,2.51913e-18,162.639
745.8,37.3614,2.51126e-18,162.639
745.85,37.3614,2.5034e-18,162.639
745.9,37.3614,2.49557e-18,162.639
745.95,37.3614,2.48777e-18,162.639
746,37.3614,2.47999e-18,162.639
746.05,37.3614,2.47224e-18,162.639
746.1,37.3614,2.46451e-18,162.639
746.15,37.3614,2.4568e-18,162.639
746.2,37.3614,2.44912e-18,162.639
746.25,37.3614,2.44146e-18,162.639
746.3,37.3614,2.43382e-18,162.639
746.35,37.3614,2.42621e-18,162.639
746.4,37.3614,2.41863e-18,162.639
746.45,37.3614,2.41106e-18,162.639
746.5,37.3614,2.40352e-18,162.639
746.55,37.3614,2.39601e-18,162.639
746.6,37.3614,2.38852e-18,162.639
746.65,37.3614,2.38105e-18,162.639
746.7,37.3614,2.3736e-18,162.639
746.75,37.3614,2.36618e-18,162.639
746.8,37.3614,2.35878e-18,162.639
746.85,37.3614,2.3514e-18,162.639
746.9,37.3614,2.34405e-18,162.639
746.95,37.3614,2.33672e-18,162.639
747,37.3614,2.32941e-18,162.639
747.05,37.3614,2.32213e-18,162.639
747.1,37.3614,2.31487e-18,162.639
747.15,37.3614,2.30763e-18,162.639
747.2,37.3614,2.30041e-18,162.639
747.25,37.3614,2.29322e-18,162.639
747.3,37.3614,2.28605e-18,162.639
747.35,37.3614,2.2789e-18,162.639
747.4,37.3614,2.27177e-18,162.639
747.45,37.3614,2.26467e-18,162.639
747.5,37.3614,2.25759e-18,162.639
747.55,37.3614,2.25053e-18,162.639
747.6,37.3614,2.24349e-18,162.639
747.65,37.3614,2.23648e-18,162.639
747.7,37.3614,2.22948e-18,162.639
747.75,37.3614,2.22251e-18,162.639
747.8,37.3614,2.21556e-18,162.639
747.85,37.3614,2.20863e-18,162.639
747.9,37.3614,2.20173e-18,162.639
747.95,37.3614,2.19484e-18,162.639
748,37.3614,2.18798e-18,162.639
748.05,37.3614,2.18114e-18,162.639
748.1,37.3614,2.17432e-18,162.639
748.15,37.3614,2.16752e-18,162.639
748.2,37.3614,2.16074e-18,162.639
748.25,37.3614,2.15398e-18,162.639
748.3,37.3614,2.14725e-18,162.639
748.35,37.3614,2.14053e-18,162.639
748.4,37.3614,2.13384e-18,162.639
748.45,37.3614,2.12717e-18,162.639
748.5,37.3614,2.12051e-18,162.639
748.55,37.3614,2.11388e-18,162.639
748.6,37.3614,2.10727e-18,162.639
748.65,37.3614,2.10068e-18,162.639
748.7,37.3614,2.09411e-18,162.639
748.75,37.3614,2.08757e-18,162.639
748.8,37.3614,2.08104e-18,162.639
748.85,37.3614,2.07453e-18,162.639
748.9,37.3614,2.06804e-18,162.639
748.95,37.3614,2.06158e-18,162.639
749,37.3614,2.05513e-18,162.639
749.05,37.3614,2.0487e-18,162.639
749.1,37.3614,2.0423e-18,162.639
749.15,37.3614,2.03591e-18,162.639
749.2,37.3614,2.02954e-18,162.639
749.25,37.3614,2.0232e-18,162.639
749.3,37.3614,2.01687e-18,162.639
749.35,37.3614,2.01057e-18,162.639
749.4,37.3614,2.00428e-18,162.639
749.45,37.3614,1.99801e-18,162.639
749.5,37.3614,1.99176e-18,162.639
749.55,37.3614,1.98553e-18,162.639
749.6,37.3614,1.97933e-18,162.639
749.65,37.3614,1.97314e-18,162.639
749.7,37.3614,1.96697e-18,162.639
749.75,37.3614,1.96082e-18,162.639
749.8,37.3614,1.95468e-18,162.639
749.85,37.3614,1.94857e-18,162.639
749.9,37.3614,1.94248e-18,162.639
749.95,37.3614,1.9364e-18,162.639
750,37.3614,1.93035e-18,162.639
750.05,37.3614,1.92431e-18,162.639
750.1,37.3614,1.9183e-18,162.639
750.15,37.3614,1.9123e-18,162.639
750.2,37.3614,1.90632e-18,162.639
750.25,37.3614,1.90036e-18,162.639
750.3,37.3614,1.89441e-18,162.639
750.35,37.3614,1.88849e-18,162.639
750.4,37.3614,1.88258e-18,162.639
750.45,37.3614,1.8767e-18,162.639
750.5,37.3614,1.87083e-18,162.639
750.55,37.3614,1.86498e-18,162.639
750.6,37.3614,1.85915e-18,162.639
750.65,37.3614,1.85333e-18,162.639
750.7,37.3614,1.84754e-18,162.639
750.75,37.3614,1.84176e-18,162.639
750.8,37.3614,1.836e-18,162.639
750.85,37.3614,1.83026e-18,162.639
750.9,37.3614,1.82454e-18,162.639
750.95,37.3614,1.81883e-18,162.639
751,37.3614,1.81314e-18,162.639
751.05,37.3614,1.80747e-18,162.639
751.1,37.3614,1.80182e-18,162.639
751.15,37.3614,1.79619e-18,162.639
751.2,37.3614,1.79057e-18,162.639
751.25,37.3614,1.78497e-18,162.639
751.3,37.3614,1.77939e-18,162.639
751.35,37.3614,1.77383e-18,162.639
751.4,37.3614,1.76828e-18,162.639
751.45,37.3614,1.76275e-18,162.639
751.5,37.3614,1.75724e-18,162.639
751.55,37.3614,1.75174e-18,162.639
751.6,37.3614,1.74626e-18,162.639
751.65,37.3614,1.7408e-18,162.639
751.7,37.3614,1.73536e-18,162.639
751.75,37.3614,1.72993e-18,162.639
751.8,37.3614,1.72452e-18,162.639
751.85,37.3614,1.71913e-18,162.639
751.9,37.3614,1.71376e-18,162.639
751.95,37.3614,1.7084e-18,162.639
752,37.3614,1.70305e-18,162.639
752.05,37.3614,1.69773e-18,162.639
752.1,37.3614,1.69242e-18,162.639
752.15,37.3614,1.68713e-18,162.639
752.2,37.3614,1.68185e-18,162.639
752.25,37.3614,1.67659e-18,162.639
752.3,37.3614,1.67135e-18,162.639
752.35,37.3614,1.66612e-18,162.639
752.4,37.3614,1.66091e-18,162.639
752.45,37.3614,1.65572e-18,162.639
752.5,37.3614,1.65054e-18,162.639
752.55,37.3614,1.64538e-18,162.639
752.6,37.3614,1.64024e-18,162.639
752.65,37.3614,1.63511e-18,162.639
752.7,37.3614,1.62999e-18,162.639
752.75,37.3614,1.6249e-18,162.639
752.8,37.3614,1.61982e-18,162.639
752.85,37.3614,1.61475e-18,162.639
752.9,37.3614,1.6097e-18,162.639
752.95,37.3614,1.60467e-18,162.639
753,37.3614,1.59965e-18,162.639
753.05,37.3614,1.59465e-18,162.639
753.1,37.3614,1.58966e-18,162.639
753.15,37.3614,1.58469e-18,162.639
753.2,37.3614,1.57974e-18,162.639
753.25,37.3614,1.5748e-18,162.639
753.3,37.3614,1.56987e-18,162.639
753.35,37.3614,1.56496e-18,162.639
753.4,37.3614,1.56007e-18,162.639
753.45,37.3614,1.55519e-18,162.639
753.5,37.3614,1.55033e-18,162.639
753.55,37.3614,1.54548e-18,162.639
753.6,37.3614,1.54065e-18,162.639
753.65,37.3614,1.53583e-18,162.639
753.7,37.3614,1.53103e-18,162.639
753.75,37.3614,1.52624e-18,162.639
753.8,37.3614,1.52147e-18,162.639
753.85,37.3614,1.51671e-18,162.639
753.9,37.3614,1.51197e-18,162.639
753.95,37.3614,1.50724e-18,162.639
754,37.3614,1.50252e-18,162.639
754.05,37.3614,1.49783e-18,162.639
754.1,37.3614,1.49314e-18,162.639
754.15,37.3614,1.48847e-18,162.639
754.2,37.3614,1.48382e-18,162.639
754.25,37.3614,1.47918e-18,162.639
754.3,37.3614,1.47455e-18,162.639
754.35,37.3614,1.46994e-18,162.639
754.4,37.3614,1.46535e-18,162.639
754.45,37.3614,1.46076e-18,162.639
754.5,37.3614,1.4562e-18,162.639
754.55,37.3614,1.45164e-18,162.639
754.6,37.3614,1.4471e-18,162.639
754.65,37.3614,1.44258e-18,162.639
754.7,37.3614,1.43807e-18,162.639
754.75,37.3614,1.43357e-18,162.639
754.8,37.3614,1.42909e-18,162.639
754.85,37.3614,1.42462e-18,162.639
754.9,37.3614,1.42016e-18,162.639
754.95,37.3614,1.41572e-18,162.639
755,37.3614,1.41129e-18,162.639
755.05,37.3614,1.40688e-18,162.639
755.1,37.3614,1.40248e-18,162.639
755.15,37.3614,1.3981e-18,162.639
755.2,37.3614,1.39372e-18,162.639
755.25,37.3614,1.38937e-18,162.639
755.3,37.3614,1.38502e-18,162.639
755.35,37.3614,1.38069e-18,162.639
755.4,37.3614,1.37637e-18,162.639
755.45,37.3614,1.37207e-18,162.639
755.5,37.3614,1.36778e-18,162.639
755.55,37.3614,1.3635e-18,162.639
755.6,37.3614,1.35924e-18,162.639
755.65,37.3614,1.35499e-18,162.639
755.7,37.3614,1.35075e-18,162.639
755.75,37.3614,1.34653e-18,162.639
755.8,37.3614,1.34232e-18,162.639
755.85,37.3614,1.33812e-18,162.639
755.9,37.3614,1.33393e-18,162.639
755.95,37.3614,1.32976e-18,162.639
756,37.3614,1.32561e-18,162.639
756.05,37.3614,1.32146e-18,162.639
756.1,37.3614,1.31733e-18,162.639
756.15,37.3614,1.31321e-18,162.639
756.2,37.3614,1.3091e-18,162.639
756.25,37.3614,1.30501e-18,162.639
756.3,37.3614,1.30093e-18,162.639
756.35,37.3614,1.29686e-18,162.639
756.4,37.3614,1.2928e-18,162.639
756.45,37.3614,1.28876e-18,162.639
756.5,37.3614,1.28473e-18,162.639
756.55,37.3614,1.28071e-18,162.639
756.6,37.3614,1.27671e-18,162.639
756.65,37.3614,1.27272e-18,162.639
756.7,37.3614,1.26874e-18,162.639
756.75,37.3614,1.26477e-18,162.639
756.8,37.3614,1.26081e-18,162.639
756.85,37.3614,1.25687e-18,162.639
756.9,37.3614,1.25294e-18,162.639
756.95,37.3614,1.24902e-18,162.639
757,37.3614,1.24512e-18,162.639
757.05,37.3614,1.24122e-18,162.639
757.1,37.3614,1.23734e-18,162.639
757.15,37.3614,1.23347e-18,162.639
757.2,37.3614,1.22962e-18,162.639
757.25,37.3614,1.22577e-18,162.639
757.3,37.3614,1.22194e-18,162.639
757.35,37.3614,1.21812e-18,162.639
757.4,37.3614,1.21431e-18,162.639
757.45,37.3614,1.21051e-18,162.639
757.5,37.3614,1.20673e-18,162.639
757.55,37.3614,1.20295e-18,162.639
757.6,37.3614,1.19919e-18,162.639
757.65,37.3614,1.19544e-18,162.639
757.7,37.3614,1.1917e-18,162.639
757.75,37.3614,1.18798e-18,162.639
757.8,37.3614,1.18426e-18,162.639
757.85,37.3614,1.18056e-18,162.639
757.9,37.3614,1.17687e-18,162.639
757.95,37.3614,1.17319e-18,162.639
758,37.3614,1.16952e-18,162.639
758.05,37.3614,1.16586e-18,162.639
758.1,37.3614,1.16222e-18,162.639
758.15,37.3614,1.15858e-18,162.639
758.2,37.3614,1.15496e-18,162.639
758.25,37.3614,1.15135e-18,162.639
758.3,37.3614,1.14775e-18,162.639
758.35,37.3614,1.14416e-18,162.639
758.4,37.3614,1.14058e-18,162.639
758.45,37.3614,1.13701e-18,162.639
758.5,37.3614,1.13346e-18,162.639
758.55,37.3614,1.12991e-18,162.639
758.6,37.3614,1.12638e-18,162.639
758.65,37.3614,1.12286e-18,162.639
758.7,37.3614,1.11935e-18,162.639
758.75,37.3614,1.11585e-18,162.639
758.8,37.3614,1.11236e-18,162.639
758.85,37.3614,1.10888e-18,162.639
758.9,37.3614,1.10541e-18,162.639
758.95,37.3614,1.10195e-18,162.639
759,37.3614,1.09851e-18,162.639
759.05,37.3614,1.09507e-18,162.639
759.1,37.3614,1.09165e-18,162.639
759.15,37.3614,1.08824e-18,162.639
759.2,37.3614,1.08483e-18,162.639
759.25,37.3614,1.08144e-18,162.639
759.3,37.3614,1.07806e-18,162.639
759.35,37.3614,1.07469e-18,162.639
759.4,37.3614,1.07133e-18,162.639
759.45,37.3614,1.06798e-18,162.639
759.5,37.3614,1.06464e-18,162.639
759.55,37.3614,1.06131e-18,162.639
759.6,37.3614,1.05799e-18,162.639
759.65,37.3614,1.05468e-18,162.639
759.7,37.3614,1.05138e-18,162.639
759.75,37.3614,1.0481e-18,162.639
759.8,37.3614,1.04482e-18,162.639
759.85,37.3614,1.04155e-18,162.639
759.9,37.3614,1.03829e-18,162.639
759.95,37.3614,1.03505e-18,162.639
760,37.3614,1.03181e-18,162.639
760.05,37.3614,1.02858e-18,162.639
760.1,37.3614,1.02537e-18,162.639
760.15,37.3614,1.02216e-18,162.639
760.2,37.3614,1.01896e-18,162.639
760.25,37.3614,1.01578e-18,162.639
760.3,37.3614,1.0126e-18,162.639
760.35,37.3614,1.00944e-18,162.639
760.4,37.3614,1.00628e-18,162.639
760.45,37.3614,1.00313e-18,162.639
760.5,37.3614,9.99995e-19,162.639
760.55,37.3614,9.96868e-19,162.639
760.6,37.3614,9.93751e-19,162.639
760.65,37.3614,9.90644e-19,162.639
760.7,37.3614,9.87546e-19,162.639
760.75,37.3614,9.84458e-19,162.639
760.8,37.3614,9.81379e-19,162.639
760.85,37.3614,9.78311e-19,162.639
760.9,37.3614,9.75251e-19,162.639
760.95,37.3614,9.72202e-19,162.639
761,37.3614,9.69162e-19,162.639
761.05,37.3614,9.66131e-19,162.639
761.1,37.3614,9.6311e-19,162.639
761.15,37.3614,9.60098e-19,162.639
761.2,37.3614,9.57096e-19,162.639
761.25,37.3614,9.54103e-19,162.639
761.3,37.3614,9.5112e-19,162.639
761.35,37.3614,9.48145e-19,162.639
761.4,37.3614,9.45181e-19,162.639
761.45,37.3614,9.42225e-19,162.639
761.5,37.3614,9.39279e-19,162.639
761.55,37.3614,9.36341e-19,162.639
761.6,37.3614,9.33413e-19,162.639
761.65,37.3614,9.30495e-19,162.639
761.7,37.3614,9.27585e-19,162.639
761.75,37.3614,9.24684e-19,162.639
761.8,37.3614,9.21793e-19,162.639
761.85,37.3614,9.1891e-19,162.639
761.9,37.3614,9.16037e-19,162.639
761.95,37.3614,9.13172e-19,162.639
762,37.3614,9.10317e-19,162.639
762.05,37.3614,9.0747e-19,162.639
762.1,37.3614,9.04633e-19,162.639
762.15,37.3614,9.01804e-19,162.639
762.2,37.3614,8.98984e-19,162.639
762.25,37.3614,8.96173e-19,162.639
762.3,37.3614,8.9337e-19,162.639
762.35,37.3614,8.90577e-19,162.639
762.4,37.3614,8.87792e-19,162.639
762.45,37.3614,8.85016e-19,162.639
762.5,37.3614,8.82248e-19,162.639
762.55,37.3614,8.79489e-19,162.639
762.6,37.3614,8.76739e-19,162.639
762.65,37.3614,8.73998e-19,162.639
762.7,37.3614,8.71265e-19,162.639
762.75,37.3614,8.6854e-19,162.639
762.8,37.3614,8.65824e-19,162.639
762.85,37.3614,8.63117e-19,162.639
762.9,37.3614,8.60418e-19,162.639
762.95,37.3614,8.57727e-19,162.639
763,37.3614,8.55045e-19,162.639
763.05,37.3614,8.52371e-19,162.639
763.1,37.3614,8.49706e-19,162.639
763.15,37.3614,8.47049e-19,162.639
763.2,37.3614,8.444e-19,162.639
763.25,37.3614,8.4176e-19,162.639
763.3,37.3614,8.39127e-19,162.639
763.35,37.3614,8.36503e-19,162.639
763.4,37.3614,8.33888e-19,162.639
763.45,37.3614,8.3128e-19,162.639
763.5,37.3614,8.28681e-19,162.639
763.55,37.3614,8.26089e-19,162.639
763.6,37.3614,8.23506e-19,162.639
763.65,37.3614,8.20931e-19,162.639
763.7,37.3614,8.18364e-19,162.639
763.75,37.3614,8.15805e-19,162.639
763.8,37.3614,8.13254e-19,162.639
763.85,37.3614,8.10711e-19,162.639
763.9,37.3614,8.08176e-19,162.639
763.95,37.3614,8.05648e-19,162.639
764,37.3614,8.03129e-19,162.639
764.05,37.3614,8.00618e-19,162.639
764.1,37.3614,7.98114e-19,162.639
764.15,37.3614,7.95618e-19,162.639
764.2,37.3614,7.93131e-19,162.639
764.25,37.3614,7.9065e-19,162.639
764.3,37.3614,7.88178e-19,162.639
